STONE,1.28,20.0,3.84
STONE,1.28,20.08,3.84
STONE,1.28,20.16,3.84
STONE,1.28,20.24,3.84
STONE,1.28,20.32,3.84
STONE,1.28,20.4,3.84
GRASS,1.28,19.92,3.84
STONE,1.28,20.0,3.9199998
STONE,1.28,20.08,3.9199998
STONE,1.28,20.16,3.9199998
STONE,1.28,20.24,3.9199998
STONE,1.28,20.32,3.9199998
STONE,1.28,20.4,3.9199998
GRASS,1.28,19.92,3.9199998
STONE,1.28,20.0,4.0
STONE,1.28,20.08,4.0
STONE,1.28,20.16,4.0
STONE,1.28,20.24,4.0
STONE,1.28,20.32,4.0
STONE,1.28,20.4,4.0
GRASS,1.28,19.92,4.0
STONE,1.28,20.0,4.08
STONE,1.28,20.08,4.08
STONE,1.28,20.16,4.08
STONE,1.28,20.24,4.08
STONE,1.28,20.32,4.08
STONE,1.28,20.4,4.08
GRASS,1.28,19.92,4.08
STONE,1.28,20.0,4.16
STONE,1.28,20.08,4.16
STONE,1.28,20.16,4.16
STONE,1.28,20.24,4.16
STONE,1.28,20.32,4.16
STONE,1.28,20.4,4.16
GRASS,1.28,19.92,4.16
STONE,1.28,20.0,4.24
STONE,1.28,20.08,4.24
STONE,1.28,20.16,4.24
STONE,1.28,20.24,4.24
STONE,1.28,20.32,4.24
STONE,1.28,20.4,4.24
GRASS,1.28,19.92,4.24
GRASS,1.28,20.4,4.3199997
GRASS,1.28,20.4,4.4
GRASS,1.28,20.4,4.48
GRASS,1.28,20.4,4.56
GRASS,1.28,20.4,4.64
GRASS,1.28,20.4,4.72
GRASS,1.28,20.4,4.7999997
GRASS,1.28,20.4,4.88
GRASS,1.28,20.4,4.96
GRASS,1.28,20.4,5.04
STONE,1.36,20.0,3.84
STONE,1.36,20.08,3.84
STONE,1.36,20.16,3.84
STONE,1.36,20.24,3.84
STONE,1.36,20.32,3.84
STONE,1.36,20.4,3.84
GRASS,1.36,19.92,3.84
STONE,1.36,20.0,3.9199998
STONE,1.36,20.08,3.9199998
STONE,1.36,20.16,3.9199998
STONE,1.36,20.24,3.9199998
STONE,1.36,20.32,3.9199998
STONE,1.36,20.4,3.9199998
GRASS,1.36,19.92,3.9199998
STONE,1.36,20.0,4.0
STONE,1.36,20.08,4.0
STONE,1.36,20.16,4.0
STONE,1.36,20.24,4.0
STONE,1.36,20.32,4.0
STONE,1.36,20.4,4.0
GRASS,1.36,19.92,4.0
STONE,1.36,20.0,4.08
STONE,1.36,20.08,4.08
STONE,1.36,20.16,4.08
STONE,1.36,20.24,4.08
STONE,1.36,20.32,4.08
STONE,1.36,20.4,4.08
GRASS,1.36,19.92,4.08
STONE,1.36,20.0,4.16
STONE,1.36,20.08,4.16
STONE,1.36,20.16,4.16
STONE,1.36,20.24,4.16
STONE,1.36,20.32,4.16
STONE,1.36,20.4,4.16
GRASS,1.36,19.92,4.16
STONE,1.36,20.0,4.24
STONE,1.36,20.08,4.24
STONE,1.36,20.16,4.24
STONE,1.36,20.24,4.24
STONE,1.36,20.32,4.24
STONE,1.36,20.4,4.24
GRASS,1.36,19.92,4.24
GRASS,1.36,20.4,4.3199997
GRASS,1.36,20.4,4.4
GRASS,1.36,20.4,4.48
GRASS,1.36,20.4,4.56
GRASS,1.36,20.4,4.64
GRASS,1.36,20.4,4.72
GRASS,1.36,20.4,4.7999997
GRASS,1.36,20.4,4.88
GRASS,1.36,20.4,4.96
GRASS,1.36,20.4,5.04
STONE,1.4399999,20.0,3.84
STONE,1.4399999,20.08,3.84
STONE,1.4399999,20.16,3.84
STONE,1.4399999,20.24,3.84
STONE,1.4399999,20.32,3.84
STONE,1.4399999,20.4,3.84
GRASS,1.4399999,19.92,3.84
STONE,1.4399999,20.0,3.9199998
STONE,1.4399999,20.08,3.9199998
STONE,1.4399999,20.16,3.9199998
STONE,1.4399999,20.24,3.9199998
STONE,1.4399999,20.32,3.9199998
STONE,1.4399999,20.4,3.9199998
GRASS,1.4399999,19.92,3.9199998
STONE,1.4399999,20.0,4.0
STONE,1.4399999,20.08,4.0
STONE,1.4399999,20.16,4.0
STONE,1.4399999,20.24,4.0
STONE,1.4399999,20.32,4.0
STONE,1.4399999,20.4,4.0
GRASS,1.4399999,19.92,4.0
STONE,1.4399999,20.0,4.08
STONE,1.4399999,20.08,4.08
STONE,1.4399999,20.16,4.08
STONE,1.4399999,20.24,4.08
STONE,1.4399999,20.32,4.08
STONE,1.4399999,20.4,4.08
GRASS,1.4399999,19.92,4.08
STONE,1.4399999,20.0,4.16
STONE,1.4399999,20.08,4.16
STONE,1.4399999,20.16,4.16
STONE,1.4399999,20.24,4.16
STONE,1.4399999,20.32,4.16
STONE,1.4399999,20.4,4.16
GRASS,1.4399999,19.92,4.16
GRASS,1.4399999,20.4,4.24
GRASS,1.4399999,20.4,4.3199997
GRASS,1.4399999,20.4,4.4
GRASS,1.4399999,20.4,4.48
GRASS,1.4399999,20.4,4.56
GRASS,1.4399999,20.4,4.64
GRASS,1.4399999,20.4,4.72
GRASS,1.4399999,20.4,4.7999997
GRASS,1.4399999,20.4,4.88
GRASS,1.4399999,20.4,4.96
GRASS,1.4399999,20.4,5.04
STONE,1.52,20.0,3.84
STONE,1.52,20.08,3.84
STONE,1.52,20.16,3.84
STONE,1.52,20.24,3.84
STONE,1.52,20.32,3.84
STONE,1.52,20.4,3.84
GRASS,1.52,19.92,3.84
STONE,1.52,20.0,3.9199998
STONE,1.52,20.08,3.9199998
STONE,1.52,20.16,3.9199998
STONE,1.52,20.24,3.9199998
STONE,1.52,20.32,3.9199998
STONE,1.52,20.4,3.9199998
GRASS,1.52,19.92,3.9199998
STONE,1.52,20.0,4.0
STONE,1.52,20.08,4.0
STONE,1.52,20.16,4.0
STONE,1.52,20.24,4.0
STONE,1.52,20.32,4.0
STONE,1.52,20.4,4.0
GRASS,1.52,19.92,4.0
STONE,1.52,20.0,4.08
STONE,1.52,20.08,4.08
STONE,1.52,20.16,4.08
STONE,1.52,20.24,4.08
STONE,1.52,20.32,4.08
STONE,1.52,20.4,4.08
GRASS,1.52,19.92,4.08
GRASS,1.52,20.4,4.16
GRASS,1.52,20.4,4.24
GRASS,1.52,20.4,4.3199997
GRASS,1.52,20.4,4.4
GRASS,1.52,20.4,4.48
GRASS,1.52,20.4,4.56
GRASS,1.52,20.4,4.64
GRASS,1.52,20.4,4.72
GRASS,1.52,20.4,4.7999997
GRASS,1.52,20.4,4.88
STONE,1.52,20.4,4.96
GRASS,1.52,20.32,4.96
GRASS,1.52,20.4,5.04
GRASS,1.5999999,20.4,3.84
STONE,1.5999999,20.0,3.9199998
STONE,1.5999999,20.08,3.9199998
STONE,1.5999999,20.16,3.9199998
STONE,1.5999999,20.24,3.9199998
STONE,1.5999999,20.32,3.9199998
STONE,1.5999999,20.4,3.9199998
GRASS,1.5999999,19.92,3.9199998
GRASS,1.5999999,20.4,4.0
GRASS,1.5999999,20.4,4.08
STONE,1.5999999,20.4,4.16
GRASS,1.5999999,20.32,4.16
GRASS,1.5999999,20.4,4.24
