GRASS,17.92,20.4,6.3999996
GRASS,17.92,20.4,6.4799995
GRASS,17.92,20.4,6.5599995
GRASS,17.92,20.4,6.6399994
GRASS,17.92,20.4,6.72
STONE,17.92,20.24,6.7999997
STONE,17.92,20.32,6.7999997
STONE,17.92,20.4,6.7999997
GRASS,17.92,20.16,6.7999997
STONE,17.92,20.24,6.8799996
STONE,17.92,20.32,6.8799996
STONE,17.92,20.4,6.8799996
GRASS,17.92,20.16,6.8799996
STONE,17.92,20.24,6.9599996
STONE,17.92,20.32,6.9599996
STONE,17.92,20.4,6.9599996
GRASS,17.92,20.16,6.9599996
STONE,17.92,20.24,7.0399995
STONE,17.92,20.32,7.0399995
STONE,17.92,20.4,7.0399995
GRASS,17.92,20.16,7.0399995
STONE,17.92,20.24,7.1199994
STONE,17.92,20.32,7.1199994
STONE,17.92,20.4,7.1199994
GRASS,17.92,20.16,7.1199994
GRASS,17.92,20.4,7.2
GRASS,17.92,20.4,7.2799997
GRASS,17.92,20.4,7.3599997
STONE,17.92,20.4,7.4399996
GRASS,17.92,20.32,7.4399996
STONE,17.92,20.4,7.5199995
GRASS,17.92,20.32,7.5199995
GRASS,17.92,20.4,7.5999994
GRASS,18.0,20.4,6.3999996
GRASS,18.0,20.4,6.4799995
GRASS,18.0,20.4,6.5599995
GRASS,18.0,20.4,6.6399994
GRASS,18.0,20.4,6.72
GRASS,18.0,20.4,6.7999997
STONE,18.0,20.24,6.8799996
STONE,18.0,20.32,6.8799996
STONE,18.0,20.4,6.8799996
GRASS,18.0,20.16,6.8799996
STONE,18.0,20.08,6.9599996
STONE,18.0,20.16,6.9599996
STONE,18.0,20.24,6.9599996
STONE,18.0,20.32,6.9599996
STONE,18.0,20.4,6.9599996
GRASS,18.0,20.0,6.9599996
STONE,18.0,20.24,7.0399995
STONE,18.0,20.32,7.0399995
STONE,18.0,20.4,7.0399995
GRASS,18.0,20.16,7.0399995
GRASS,18.0,20.4,7.1199994
GRASS,18.0,20.4,7.2
GRASS,18.0,20.4,7.2799997
