GRASS,19.199999,20.4,8.96
STONE,19.199999,20.4,9.04
GRASS,19.199999,20.32,9.04
STONE,19.199999,20.4,9.12
GRASS,19.199999,20.32,9.12
GRASS,19.199999,20.4,9.2
GRASS,19.199999,20.4,9.28
GRASS,19.199999,20.4,9.36
GRASS,19.199999,20.4,9.44
GRASS,19.199999,20.4,9.52
GRASS,19.199999,20.4,9.6
GRASS,19.199999,20.4,9.68
GRASS,19.199999,20.4,9.76
GRASS,19.199999,20.4,9.84
GRASS,19.199999,20.4,9.92
GRASS,19.199999,20.4,10.0
GRASS,19.199999,20.4,10.08
GRASS,19.199999,20.4,10.16
GRASS,19.279999,20.4,8.96
GRASS,19.279999,20.4,9.04
GRASS,19.279999,20.4,9.12
GRASS,19.279999,20.4,9.2
GRASS,19.279999,20.4,9.28
GRASS,19.279999,20.4,9.36
GRASS,19.279999,20.4,9.44
GRASS,19.279999,20.4,9.52
GRASS,19.279999,20.4,9.6
GRASS,19.279999,20.4,9.68
GRASS,19.279999,20.4,9.76
GRASS,19.279999,20.4,9.84
GRASS,19.279999,20.4,9.92
GRASS,19.279999,20.4,10.0
GRASS,19.279999,20.4,10.08
GRASS,19.279999,20.4,10.16
GRASS,19.359999,20.4,8.96
GRASS,19.359999,20.4,9.04
STONE,19.359999,20.4,9.12
GRASS,19.359999,20.32,9.12
GRASS,19.359999,20.4,9.2
GRASS,19.359999,20.4,9.28
GRASS,19.359999,20.4,9.36
GRASS,19.359999,20.4,9.44
GRASS,19.359999,20.4,9.52
GRASS,19.359999,20.4,9.6
LOG,19.359999,20.32,9.68
LOG,19.359999,20.24,9.68
LOG,19.359999,20.16,9.68
LOG,19.359999,20.08,9.68
LEAF,19.359999,20.0,9.68
LEAF,19.279999,20.08,9.68
LEAF,19.439999,20.08,9.68
LEAF,19.359999,20.08,9.6
LEAF,19.359999,20.08,9.76
DIRT,19.359999,20.4,9.68
GRASS,19.359999,20.4,9.76
GRASS,19.359999,20.4,9.84
GRASS,19.359999,20.4,9.92
GRASS,19.359999,20.4,10.0
GRASS,19.359999,20.4,10.08
GRASS,19.359999,20.4,10.16
GRASS,19.439999,20.4,8.96
GRASS,19.439999,20.4,9.04
GRASS,19.439999,20.4,9.12
GRASS,19.439999,20.4,9.2
GRASS,19.439999,20.4,9.28
GRASS,19.439999,20.4,9.36
GRASS,19.439999,20.4,9.44
GRASS,19.439999,20.4,9.52
GRASS,19.439999,20.4,9.6
GRASS,19.439999,20.4,9.68
GRASS,19.439999,20.4,9.76
GRASS,19.439999,20.4,9.84
GRASS,19.439999,20.4,9.92
