GRASS,19.199999,20.4,16.64
GRASS,19.199999,20.4,16.72
GRASS,19.199999,20.4,16.8
GRASS,19.199999,20.4,16.88
GRASS,19.199999,20.4,16.96
GRASS,19.199999,20.4,17.039999
GRASS,19.199999,20.4,17.119999
GRASS,19.199999,20.4,17.199999
GRASS,19.199999,20.4,17.279999
GRASS,19.199999,20.4,17.359999
GRASS,19.199999,20.4,17.439999
GRASS,19.199999,20.4,17.519999
GRASS,19.199999,20.4,17.599998
GRASS,19.199999,20.4,17.68
GRASS,19.199999,20.4,17.76
GRASS,19.199999,20.4,17.84
GRASS,19.279999,20.4,16.64
GRASS,19.279999,20.4,16.72
GRASS,19.279999,20.4,16.8
GRASS,19.279999,20.4,16.88
GRASS,19.279999,20.4,16.96
GRASS,19.279999,20.4,17.039999
GRASS,19.279999,20.4,17.119999
GRASS,19.279999,20.4,17.199999
GRASS,19.279999,20.4,17.279999
GRASS,19.279999,20.4,17.359999
GRASS,19.279999,20.4,17.439999
GRASS,19.279999,20.4,17.519999
GRASS,19.279999,20.4,17.599998
GRASS,19.279999,20.4,17.68
GRASS,19.279999,20.4,17.76
GRASS,19.279999,20.4,17.84
GRASS,19.359999,20.4,16.64
GRASS,19.359999,20.4,16.72
GRASS,19.359999,20.4,16.8
GRASS,19.359999,20.4,16.88
GRASS,19.359999,20.4,16.96
GRASS,19.359999,20.4,17.039999
GRASS,19.359999,20.4,17.119999
GRASS,19.359999,20.4,17.199999
GRASS,19.359999,20.4,17.279999
GRASS,19.359999,20.4,17.359999
GRASS,19.359999,20.4,17.439999
GRASS,19.359999,20.4,17.519999
GRASS,19.359999,20.4,17.599998
GRASS,19.359999,20.4,17.68
GRASS,19.359999,20.4,17.76
GRASS,19.359999,20.4,17.84
STONE,19.439999,20.4,16.64
GRASS,19.439999,20.32,16.64
GRASS,19.439999,20.4,16.72
GRASS,19.439999,20.4,16.8
GRASS,19.439999,20.4,16.88
STONE,19.439999,20.4,16.96
GRASS,19.439999,20.32,16.96
GRASS,19.439999,20.4,17.039999
GRASS,19.439999,20.4,17.119999
GRASS,19.439999,20.4,17.199999
GRASS,19.439999,20.4,17.279999
GRASS,19.439999,20.4,17.359999
GRASS,19.439999,20.4,17.439999
GRASS,19.439999,20.4,17.519999
GRASS,19.439999,20.4,17.599998
GRASS,19.439999,20.4,17.68
GRASS,19.439999,20.4,17.76
GRASS,19.439999,20.4,17.84
GRASS,19.519999,20.4,16.64
GRASS,19.519999,20.4,16.72
GRASS,19.519999,20.4,16.8
GRASS,19.519999,20.4,16.88
GRASS,19.519999,20.4,16.96
GRASS,19.519999,20.4,17.039999
GRASS,19.519999,20.4,17.119999
GRASS,19.519999,20.4,17.199999
GRASS,19.519999,20.4,17.279999
GRASS,19.519999,20.4,17.359999
GRASS,19.519999,20.4,17.439999
GRASS,19.519999,20.4,17.519999
GRASS,19.519999,20.4,17.599998
GRASS,19.519999,20.4,17.68
GRASS,19.519999,20.4,17.76
GRASS,19.519999,20.4,17.84
GRASS,19.599998,20.4,16.64
