GRASS,0.0,255.0,64.0
GRASS,0.0,255.0,65.0
GRASS,0.0,255.0,66.0
GRASS,0.0,255.0,67.0
STONE,0.0,254.0,68.0
STONE,0.0,255.0,68.0
GRASS,0.0,253.0,68.0
STONE,0.0,254.0,69.0
STONE,0.0,255.0,69.0
GRASS,0.0,253.0,69.0
STONE,0.0,254.0,70.0
STONE,0.0,255.0,70.0
GRASS,0.0,253.0,70.0
STONE,0.0,254.0,71.0
STONE,0.0,255.0,71.0
GRASS,0.0,253.0,71.0
STONE,0.0,254.0,72.0
STONE,0.0,255.0,72.0
GRASS,0.0,253.0,72.0
GRASS,0.0,255.0,73.0
STONE,0.0,255.0,74.0
GRASS,0.0,254.0,74.0
STONE,0.0,255.0,75.0
GRASS,0.0,254.0,75.0
GRASS,0.0,255.0,76.0
GRASS,0.0,255.0,77.0
GRASS,0.0,255.0,78.0
GRASS,0.0,255.0,79.0
GRASS,1.0,255.0,64.0
GRASS,1.0,255.0,65.0
GRASS,1.0,255.0,66.0
GRASS,1.0,255.0,67.0
GRASS,1.0,255.0,68.0
STONE,1.0,254.0,69.0
STONE,1.0,255.0,69.0
GRASS,1.0,253.0,69.0
STONE,1.0,254.0,70.0
STONE,1.0,255.0,70.0
GRASS,1.0,253.0,70.0
STONE,1.0,254.0,71.0
STONE,1.0,255.0,71.0
GRASS,1.0,253.0,71.0
STONE,1.0,255.0,72.0
GRASS,1.0,254.0,72.0
GRASS,1.0,255.0,73.0
GRASS,1.0,255.0,74.0
STONE,1.0,255.0,75.0
GRASS,1.0,254.0,75.0
GRASS,1.0,255.0,76.0
GRASS,1.0,255.0,77.0
STONE,1.0,255.0,78.0
GRASS,1.0,254.0,78.0
GRASS,1.0,255.0,79.0
STONE,2.0,255.0,64.0
GRASS,2.0,254.0,64.0
GRASS,2.0,255.0,65.0
GRASS,2.0,255.0,66.0
GRASS,2.0,255.0,67.0
GRASS,2.0,255.0,68.0
GRASS,2.0,255.0,69.0
STONE,2.0,254.0,70.0
STONE,2.0,255.0,70.0
GRASS,2.0,253.0,70.0
GRASS,2.0,255.0,71.0
GRASS,2.0,255.0,72.0
GRASS,2.0,255.0,73.0
